"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"acusação",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"accusation","extended",FALSE
"começo",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"beginning","extended",FALSE
"dignidade",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"dignity","extended",FALSE
"económico",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"economic","extended",FALSE
"extensão",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"extension","extended",FALSE
"futuro",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"future","extended",FALSE
"impostor",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"impostor","extended",FALSE
"inocência",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"innocence","extended",FALSE
"íntimo",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"intimate","extended",FALSE
"lacuna",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"gap","extended",FALSE
"oposto",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"opposite","extended",FALSE
"pormenor",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"detail","extended",FALSE
"raiva",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"rabies","extended",FALSE
"relação",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"relationship","extended",FALSE
"semelhança",0.173097158891617,1,"Soares2017_MinhoWordPool",3.27,"similarity","extended",FALSE
"obediência",0.17163345587677,3,"Marques2005;Marques2007;Soares2017_MinhoWordPool",2.59666666666667,"obedience","extended",FALSE
"humor",0.170424136654859,3,"Marques2005;Marques2007;Soares2017_MinhoWordPool",2.57666666666667,"humor","extended",FALSE
"Alegria",0.169397584584542,4,"Cameirao2010;Marques2005;Marques2007;Soares2017_MinhoWordPool",2.425,"joy","extended",FALSE
"admiração",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"wonder","extended",FALSE
"agitação",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"agitation","extended",FALSE
"coordenação",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"coordination","extended",FALSE
"correcção",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"correction","extended",FALSE
"dúvida",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"doubt","extended",FALSE
"fidelidade",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"faithfulness","extended",FALSE
"interesseiro",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"self-interested","extended",FALSE
"jeito",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"manner","extended",FALSE
"regime",0.168712732374605,1,"Soares2017_MinhoWordPool",3.26,"regime","extended",FALSE
"vaidade",0.166507382299662,3,"Marques2005;Marques2007;Soares2017_MinhoWordPool",2.56333333333333,"vanity","extended",FALSE
